"isrc";"artist_id";"streams";"weeks_in_charts";"n_regions";"danceability";"energy";"speechiness";"instrumentalness";"liveness";"valence";"tempo";"song_length";"song_age";"explicit";"n_playlists";"sp_popularity";"youtube_views";"tiktok_counts";"ins_followers_artist";"monthly_listeners_artist";"playlist_total_reach_artist";"sp_fans_artist";"shazam_counts";"artistName";"trackName";"release_date";"genre";"label";"top10";"expert_rating"
"JPU901603312";1909;49132;34;1;51,8;93,2;3,46;1,05;22;58,3;89,488;4,66421666666667;223,285714285714;0;76;43;0;0;26016;1428432;2285146;39400;5128;"ASIAN KUNG-FU GENERATION";"Rewrite - 2016 Rerecorded";"2016-11-30";"Pop";"Sony Music";0;"good"
"DEQ021801397";209088;346489;5;3;75,4;45,3;5;1,66;40,2;23,9;120,063;3,56811666666667;135,285714285714;0;26;43;0;0;1908880;3754792;12711608;352802;0;"Ufo361";"Handgelenk";"2018-08-17";"HipHop/Rap";"Independent";0;"good"
"MXF152000572";207061;1107007;2;6;60,5;80;31,2;0,01;7,63;73,2;92,284;3,94551666666667;0,428571428571429;0;855;84;36715416;10300;3610053;14550980;97362647;2034239;180023;"Piso 21 feat. Maluma";"Más De La Una";"2020-12-03";"Pop";"Warner Music";0;"good"
"USUM71704114";1758;746857;4;7;58,1;91,9;5;0,00025;10,7;84,7;95,991;3,50578333333333;165,285714285714;0;578;60;30029995;823;2883534;18518947;96471048;2049158;299081;"Fall Out Boy";"HOLD ME TIGHT OR DON’T";"2017-11-15";"Rock";"Universal Music";0;"excellent"
"QM4TW1828127";81807;560322;7;4;58,1;46,6;3,79;0,09;13,1;27,2;84,636;4,03393333333333;145,285714285714;0;724;61;181769;3070;3494151;9998515;74102161;618683;216126;"Jorja Smith";"February 3rd";"2018-05-25";"R&B";"Independent";0;"masterpiece"
"USSM11603175";2838;973852;1;11;24,9;21,8;3,8;6,68;46,4;7,86;175,844;3,26666666666667;256,142857142857;0;240;59;0;0;169483261;33860214;233384748;10191161;214760;"Beyoncé";"Pray You Catch Me";"2016-04-25";"Pop";"Sony Music";0;"good"
"AUBEC2004489";1410940;402679;7;1;85,3;74,8;18,9;0;30,4;62,5;142,126;3,91901666666667;57,2857142857143;0;30;54;3673537;11100;233505;1334331;5415086;2801;9103;"Hooligan Hefs feat. HooliganSKINNY feat. Hooks feat. Masi Rooc";"F.A.M.E";"2020-02-13";"Pop";"Independent";0;"excellent"
"RUA591500339";3953;16255064;262;13;77,3;84,9;5,87;1,03;39,7;91,3;119,981;3,20378333333333;238,285714285714;1;7520;58;8668;211;58201;1570455;6428709;331229;15644316;"Imany feat. Filatov & Karas";"Don't Be So Shy - Filatov & Karas Remix";"2015-09-22";"Pop";"Universal Music";1;"excellent"
"AUEM00200031";167175;34316;1;1;40,4;84,3;6,42;0,01;25,2;49,7;135,904;4,24;2083,85714285714;0;471;14;1829274;0;0;817431;3698612;7897;0;"The Church";"The Unguarded Moment - 2002 Digital Remaster";"2010-01-01";"Pop";"Universal Music";0;"good"
"FIS7H1800010";77300;3027747;154;1;80,3;53,7;5,64;0,000961;13,3;40,4;112,964;3,86318333333333;118,285714285714;0;40;48;2635274;651;9135;283440;911903;1479;16650;"Keko Salata";"Tavallinen";"2018-12-14";"Pop";"Sony Music";0;"poor"
"FRZ042000010";1403206;1252729;22;2;63,1;58,5;6,58;0;10,6;38,7;179,932;2,92333333333333;58,2857142857143;0;8;44;3358782;4045;269652;972982;1117763;190214;0;"Kaza";"3.5.7";"2020-02-07";"HipHop/Rap";"Warner Music";0;"good"
"USJI19710149";160;168874;5;1;77,5;81,6;2,81;0;12,6;75,3;98,219;3,57221666666667;1294,14285714286;0;5821;44;304053279;77500;2725893;13737543;102300293;726631;2102149;"Backstreet Boys";"As Long as You Love Me";"1996-05-06";"Pop";"Sony Music";0;"poor"
"ITDV91600040";433993;14418161;217;12;66,8;83,4;7,58;0,000323;10,4;56,5;114,07;3,62688333333333;203,285714285714;0;383;49;253476613;672;647922;719806;2160625;22053;363152;"Francesco Gabbani";"Occidentali's Karma - Radio Edit";"2017-02-09";"Pop";"Warner Music";1;"fair"
"FR0U91601096";5151;20654904;442;3;78,4;70;10,8;0;10,8;76,9;82,028;3,16778333333333;235,285714285714;0;374;60;38050908;3980;2137933;1949334;2031271;3294016;430490;"PNL";"Bené";"2016-09-15";"Pop";"Independent";1;"good"
"DEW921401104";208751;8570872;121;3;53,3;64,3;4,13;0;18,8;47;85,061;3,60535;184,285714285714;0;644;61;16979892;878;605682;3883723;19339224;1119964;271449;"Cro";"Unendlichkeit";"2017-06-02";"HipHop/Rap";"Independent";0;"good"
"DKADG1700517";2711;4731641;304;1;74,4;59,8;2,73;0;12,1;50,2;110,006;3,47738333333333;175,285714285714;0;166;47;79601;0;124990;453063;5244453;17127;58111;"Mads Langer";"Flawless";"2017-10-25";"Pop";"Sony Music";0;"excellent"
"DECE72000152";1004445;1139514;12;3;77,5;81,5;24,3;0;12;53,8;96,988;2,53688333333333;48,4285714285714;0;87;53;9041034;89;350696;4061475;18368689;351985;13147;"Samra";"Schüsse im Regen";"2020-02-20";"HipHop/Rap";"Universal Music";0;"excellent"
"NLFX51900020";457939;223853;7;1;77,6;66;36,1;0,000128;22,3;66,3;145,324;3,37871666666667;108,285714285714;0;4;31;0;0;407746;1063859;4881784;25976;3485;"3robi feat. 7liwa";"Chouk (feat. 7Liwa)";"2019-02-22";"HipHop/Rap";"Universal Music";0;"fair"
"PLA681702184";313984;19103;3;1;26,8;31,2;19,4;6,88;6,59;6,82;76,636;0,88195;173,285714285714;0;3;24;0;0;161973;659934;1575262;6904;0;"Otsochodzi";"Zielona Herbata (Wprowadzenie)";"2017-11-24";"Pop";"Independent";0;"excellent"
"FRX281984100";107442;220183;4;1;84,1;64,4;23,2;0,000322;9,1;30,7;79,006;3,07355;54,2857142857143;0;9;43;0;0;312376;522718;652088;212431;0;"Sneazzy feat. Laylow";"SANG FROID";"2020-02-18";"HipHop/Rap";"Independent";0;"good"
"MXF011800541";1995;1698915;28;1;50,5;43,8;2,99;0;11,8;20,5;90,146;3,38111666666667;128,571428571429;0;144;54;0;0;3983725;4644541;24740300;1213543;0;"Ha*Ash";"Adiós Amor - Recorded at Panoram Studios, Mexico";"2018-10-03";"Pop";"Sony Music";0;"good"
"FR7U61800027";137195;14812145;281;1;70,5;57,9;29;0;10,7;32,7;103,077;2,62511666666667;154,285714285714;0;120;59;27096223;17200;533127;1342966;3818881;324700;272094;"Lefa feat. Lomepal";"Paradise";"2018-04-05";"HipHop/Rap";"Sony Music";1;"masterpiece"
"GBHMU1900137";215008;23938;3;1;36,2;70,8;6,72;0;8,73;51,3;166,31;3,26933333333333;69,1428571428572;1;202;57;100248;860;17301529;4437422;19969029;527133;86413;"Louis Tomlinson";"Don't Let It Break Your Heart - Single Edit";"2019-11-23";"Pop";"Sony Music";0;"good"
"FRX282058974";434028;63177;1;1;58;84,8;15,8;0;27,3;56,8;87,919;2,42411666666667;26,4285714285714;1;7;42;0;0;254025;358740;1075673;34207;0;"Ensi";"SPECIALIST";"2020-09-17";"HipHop/Rap";"Independent";0;"good"
"ITUM71600605";210069;2275614;167;1;59,2;77,7;19,2;0;10,7;34,2;127,987;4,08663333333333;247,285714285714;0;122;37;28665989;0;1660151;2581536;6842022;247729;0;"Marracash feat. Gue Pequeno";"Salvador Dalì";"2016-06-24";"HipHop/Rap";"Universal Music";0;"excellent"
"MYUS11700095";885330;3430562;454;1;43,4;52,7;2,75;0,02;10,5;43,4;144,113;4,21128333333333;174,285714285714;0;26;39;17466262;0;226732;77470;264179;395;45555;"Ariff Bahran";"Kata Akhirmu";"2017-11-26";"Pop";"Independent";0;"fair"
"FR9W11803164";4115;80894;2;1;28,6;28,1;3,49;74,4;33;33,2;94,694;1,17266666666667;156,285714285714;0;5;28;0;0;2673126;5592730;13598149;3851759;0;"Maître Gims";"Intro";"2018-03-23";"Pop";"Sony Music";0;"good"
"FR9W11827155";213905;298492;5;1;80,1;64;33,1;0;17;46,9;134,049;3,42555;110,285714285714;0;8;37;0;0;2694082;2048908;6884736;2746550;0;"Lacrim feat. Oxmo Puccino";"26 décembre 1999";"2019-02-08";"HipHop/Rap";"Universal Music";0;"good"
"CNA260736203";214870;264805;74;1;37;47,7;3,14;0;11,4;23,2;143,51;4,85755;668;1;131;50;0;0;0;364337;932213;125;44251;"Tiger Hu";"男人KTV";"2007-09-30";"Pop";"Warner Music";0;"excellent"
"USSM10602589";1071;33911;2;1;57,7;75,6;11,5;0,02;24,9;66,3;176,75;3,35288333333333;772,428571428571;0;5007;73;2988185;2595;5164206;14377518;125273746;848095;1330686;"John Mayer";"Waiting On the World to Change";"2006-01-01";"Pop";"Sony Music";0;"excellent"
"FRX281942023";716752;3924678;81;1;84,5;29,3;39,2;0,11;7,27;57,1;120,035;3,83333333333333;60,2857142857143;1;61;54;0;4275;0;387400;2630008;5682;0;"Al James feat. Rjay Ty feat. Lexus";"Repeat";"2020-01-24";"HipHop/Rap";"Independent";0;"good"
"DEQ121750182";741273;343977;9;2;60,5;70,1;4,97;0;10,5;24,4;146,049;3,57466666666667;181,285714285714;0;43;49;0;0;1847280;585975;151875;11689;4340;"TJ_beastboy feat. Mary Man";"Modus";"2017-09-25";"HipHop/Rap";"Independent";0;"good"
"TRAKY1700050";214781;1153117;90;1;65,2;56;5,6;0,01;10,8;11,2;110,059;3,77705;189,285714285714;0;33;47;0;0;0;754984;703981;191253;8470;"Şanışer feat. Sokrat St";"Yalan";"2017-08-03";"HipHop/Rap";"Independent";0;"excellent"
"USRC12000888";3586;2047688;6;5;69,2;52,4;16;0;48,8;41;164,056;6,53645;52;0;511;61;0;553;3840977;15096158;50556689;1030263;41902;"Childish Gambino";"12.38";"2020-03-22";"HipHop/Rap";"Sony Music";0;"excellent"
"HKI111700013";5695;2082;1;1;68,2;49,2;3,13;0;10,6;25,4;93,987;3,51666666666667;173,285714285714;0;8;24;0;0;6654312;1400843;2644382;9498;5401;"G.E.M.";"Victoria";"2017-11-24";"Pop";"Independent";0;"good"
"TR8671700002";407963;387007;28;1;55,8;60,3;2,81;0,02;10,7;29,6;119,961;5,23418333333333;182,285714285714;0;7;29;0;0;0;194774;1220274;147;0;"Vega";"İsim - Şehir";"2017-09-22";"Pop";"Independent";0;"poor"
"ES5151901354";666421;104309;3;1;64,1;67,8;2,5;0,74;13,7;38,4;98,001;3,83903333333333;70,2857142857143;0;28;43;0;0;154521;2207429;11569235;5408;7030;"Nil Moliner";"Cien por cien";"2019-11-13";"Pop";"Warner Music";0;"good"
"DEUM72004523";208751;2683368;25;3;50;74,3;3,73;0;13,3;33,2;166,256;3,19711666666667;31,4285714285714;0;69;58;0;108;605682;3883723;19339224;1119964;11227;"Cro feat. badchieff";"Fall Auf";"2020-08-13";"HipHop/Rap";"Universal Music";0;"good"
"QM6MZ2003216";3632931;7861222;69;1;29,5;40,4;2,7;0;9,4;23,1;63,897;4,38421666666667;31,7142857142857;0;45;72;0;2933;0;2;3056732;9;2408;"Khifnu";"Katakan Saja";"2020-04-08";"German Folk";"Independent";0;"good"
"GBARL1801504";2366;69751;1;2;49,9;72,8;5,5;9,82;24,6;23,9;92,449;5,87291666666667;112,285714285714;0;105;55;4968605;0;2731631;9015171;37339758;859723;13603;"Bring Me The Horizon";"i don't know what to say";"2019-01-25";"Rock";"Sony Music";0;"masterpiece"
"USUM71606248";5521;539726;41;3;60,8;64,8;3,6;0,1;8,97;11,4;121,96;3,73986666666667;245,285714285714;0;2271;62;0;10;778709;11602197;74048772;223402;0;"Calum Scott feat. Tiësto";"Dancing On My Own - Tiësto Remix";"2016-07-15";"Pop";"Universal Music";0;"good"
"USUM71818939";213463;254881;1;1;86,6;51;25,6;0;10,7;17,1;106,949;3,91066666666667;112,285714285714;0;873;57;0;11;413239;1078941;5951289;5525;489606;"Boogie feat. Eminem";"Rainy Days (feat. Eminem)";"2018-11-30";"HipHop/Rap";"Universal Music";0;"good"
"FIBAR1800101";122182;103966;9;1;57,4;95;5,28;0;25,2;79,7;80,014;2,86845;150,428571428571;0;3;17;18556;0;0;31549;201694;3923;0;"Danny";"Vadelmavene - Vain elämää kausi 8";"2018-05-03";"Pop";"Sony Music";0;"good"
"DEUE81800091";522109;812077;15;1;74,1;76,7;34,3;4,12;10,8;35,7;110,06;3,43378333333333;117,285714285714;0;49;46;0;0;0;153617;150352;980;22872;"Bato";"ICH HEBE MEIN GLAS";"2018-12-21";"HipHop/Rap";"Universal Music";0;"excellent"
"GBAHT1901303";5381;471676074;358;35;73;72,9;8,86;0,000139;34,9;46,7;113,012;3,697;51,2857142857143;0;4828;83;351582194;721200;62513910;62765113;442817011;5596451;4349688;"Dua Lipa";"Break My Heart";"2020-03-25";"Pop";"Universal Music";1;"excellent"
"USQY51219475";59198;88760;2;2;74,2;60,2;5,05;0;33,8;42,2;130,007;4,53921666666667;459,285714285714;0;8;9;0;0;653;55811;558837;3202;0;"Jae Millz";"OMG (Young Money Remix)";"2012-02-18";"Pop";"Independent";0;"fair"
"FIUM71900130";741147;46872;7;1;78,2;65,4;16,1;0;12,6;66,4;89,992;3,1117;100,428571428571;0;10;25;0;0;0;114628;533216;11704;0;"F";"Piirrä kuvia";"2019-04-18";"HipHop/Rap";"Universal Music";0;"good"
"USSM19804363";127;1356;1;1;52,7;94,1;3,77;0;6,41;79,3;99,636;3,00266666666667;1165,85714285714;0;7582;77;128255021;3510;870544;11171734;51853148;1228695;3113956;"The Offspring";"The Kids Aren't Alright";"1998-11-16";"Rock";"Universal Music";0;"excellent"
"FR0U91800542";196892;40202;1;1;79,8;82,2;31,8;0,000346;33,4;61,9;88,004;4,04491666666667;118,285714285714;0;1;23;698068;0;436934;911839;2235427;717218;0;"Rohff";"Dr Dre";"2018-12-14";"Pop";"Independent";0;"fair"
"NLG662000744";83568;74432;2;1;38,3;45,3;14,2;0,000496;23,4;34,7;177,628;2,53435;19,4285714285714;0;15;42;0;0;0;731810;3331096;11798;0;"Idaly";"Zonder Jou";"2020-11-05";"HipHop/Rap";"Universal Music";0;"excellent"
"FRX281942579";925201;715633;7;3;94;78,7;10,2;5,93;6,25;84,2;135,008;3,33056666666667;60,2857142857143;1;22;37;0;3;0;218215;340041;1050;0;"Big Toe feat. Bonez MC";"Wasser";"2020-01-24";"HipHop/Rap";"Independent";0;"fair"
"DEYD21901012";786455;3324542;27;2;79,4;48,9;8,4;0,000427;9,66;54,2;155,945;3,35913333333333;65,2857142857143;0;141;62;10593749;41300;2697955;1390035;2448313;41340;39511;"Katja Krasavice";"CASINO";"2019-12-20";"HipHop/Rap";"Warner Music";0;"good"
"GBAHS1700195";5256;9925;1;1;69,4;85,3;9,34;0;32,2;50,1;106,098;3,32955;151,285714285714;1;3205;66;261825016;464900;7247485;22450955;163109110;1409623;4272174;"Anne-Marie";"Ciao Adios";"2017-02-09";"Pop";"Warner Music";0;"good"
"FR59R1805082";1036129;47037202;608;1;39,3;31,9;3,03;0;11,1;13,1;79,628;3,66938333333333;140;1;83;70;0;1274;759647;2932729;7804080;13772;24146;"Pamungkas";"I Love You but I'm Letting Go";"2018-07-15";"Pop";"Independent";1;"excellent"
"ES71G1921250";214013;999933;168;1;71,3;67,7;39,2;0;12,5;87,2;125,186;4,319;94,2857142857143;1;7;34;4582139;22;464702;192840;291531;23251;0;"Piruka";"Até Já";"2019-05-30";"Pop";"Independent";0;"good"
"TCAEK1929739";722693;31590;1;1;79,3;74,4;9,93;2,04;25,8;71,8;98,001;2,95628333333333;78,2857142857143;1;19;35;0;0;252445;3467150;21477656;22318;0;"Tabitha";"Suave";"2019-09-19";"Pop";"Independent";0;"good"
"QM24S1702358";107893;10336;1;1;62,9;54,7;3,13;0,05;7,51;42,2;145,968;3,87533333333333;637,571428571429;0;258;47;0;0;240397;2524301;10701159;13271;0;"SIX60";"Don't Forget Your Roots";"2017-07-03";"Pop";"Independent";0;"excellent"
"FR0U91900288";5704;125153;2;1;87,4;83,3;29,8;0;10,2;78,6;109,959;2,31178333333333;67,2857142857143;0;1;36;0;0;2588910;3790210;9369655;4862494;0;"Jul feat. Vladimir Cauchemar";"Je mets le way";"2019-12-06";"HipHop/Rap";"Independent";0;"good"
"USSM11706084";678;2789;1;1;61,3;71,1;2,38;0,1;14,1;43,2;91,954;3,35155;189,571428571429;0;32;37;0;0;187637;14602992;102682297;977368;0;"Train";"Midnight Rider - Recorded at Spotify Studios NYC";"2017-08-02";"Pop";"Sony Music";0;"excellent"
"CIUM72100021";208632;346590;8;1;67,6;79,4;30,8;0;67,1;69,8;144,102;2,96448333333333;2,85714285714286;1;61;61;7274737;0;3639356;3406627;9048047;2918584;49817;"Niska feat. Fior 2 Bior";"Gnonmi avec lait";"2021-03-01";"HipHop/Rap";"Universal Music";0;"excellent"
"DETX91500471";105689;1212785;37;1;80,9;68,8;16,1;0,000155;11,8;30,5;123,022;3,46601666666667;222,285714285714;0;275;0;0;0;2492516;3875553;12243643;474054;0;"Bonez MC feat. Gzuz";"Lebenslauf";"2016-12-16";"HipHop/Rap";"Universal Music";0;"excellent"
"QM4TX1817915";206557;4382541;34;21;51,9;82,8;36,5;0;5,71;92,9;139,413;3,5204;148,285714285714;0;737;67;160740;5171;38700892;26147576;152858657;2166028;142751;"BTS";"Paradise";"2018-05-18";"other";"Independent";0;"excellent"
"USUM71816223";3822;9431921;18;15;95,8;60;11,8;0;27,4;60,7;127,933;3,01921666666667;101,857142857143;0;1866;6;11264025;11;2802586;7797411;51086903;428626;184726;"ScHoolboy Q feat. Travis Scott";"CHopstix (with Travis Scott)";"2019-04-04";"HipHop/Rap";"Universal Music";0;"fair"
"FR9W11908555";3985;7461241;122;3;77,6;46,9;42,3;0;15,6;44,5;79,968;3,90088333333333;91,2857142857143;0;43;58;0;45;2494;2358728;3823416;1847355;27875;"Nekfeu";"Les étoiles vagabondes";"2019-06-06";"HipHop/Rap";"Universal Music";0;"good"
"ES71G1864778";210743;23617;1;1;63,7;66,5;10,7;0;6,94;79,8;150,124;5,54245;126,285714285714;1;5;39;0;0;177245;708240;2118184;3849;0;"Moral Distraida";"Mermelada de Hermanos";"2018-10-19";"Pop";"Independent";0;"fair"
"FR9W11826796";1009886;319006;7;1;61,3;76,1;38,7;0;14;37,9;134,216;3,20933333333333;113,285714285714;0;3;20;0;0;468106;1485997;4756320;330185;0;"DA Uzi";"Wey wey wey";"2019-01-18";"HipHop/Rap";"Warner Music";0;"fair"
"PHS091004074";23021;559968;11;1;55,9;45,5;2,93;0;27,8;18,6;92,016;4,45133333333333;381,571428571429;0;169;41;167084;0;37629;405827;1714286;5414;0;"Aiza Seguerra feat. Juris feat. Yeng Constantino feat. Carol Banawa";"Star Ng Pasko";"2010-11-05";"Pop";"Independent";0;"good"
"DENU11900004";156584;342705;5;1;70,7;64,2;20,3;0;18,4;37,3;96,021;3,26431666666667;93,2857142857143;0;66;53;0;443;86436;496004;1410207;51172;0;"METRICKZ";"Wünsch mir was";"2019-05-03";"HipHop/Rap";"Independent";0;"excellent"
"USUG12004204";212715;6367693;19;2;55,5;77,1;2,82;0,01;14,9;44,2;139,971;3,08488333333333;10,2857142857143;0;53;71;0;494;2332251;9337766;14321180;28726;7488;"Morgan Wallen";"Your Bartender";"2021-01-08";"Country";"Universal Music";0;"excellent"
"DKADG1900126";648579;292308;20;1;73,2;81,6;9,31;0,000545;10,5;74,9;120,109;2,69583333333333;108,285714285714;0;16;33;0;0;0;210753;809837;4880;724;"ZK";"Rosa";"2019-02-22";"HipHop/Rap";"Sony Music";0;"fair"
"GBARL1801592";381268;275254;4;1;55,3;54,2;34,4;0;9,7;30;82,997;2,88;111,285714285714;0;19;40;0;17;1262115;3560029;18131964;46921;0;"Fredo";"Morning";"2019-02-01";"HipHop/Rap";"Sony Music";0;"excellent"
"GBMA21863196";4257;2540642;6;2;64;64,4;37;0;10,1;56,9;85,397;4,98613333333333;86,2857142857143;1;295;50;6261253;190;12562268;9464531;158557550;134417;0;"Chance the Rapper";"We Go High";"2019-07-26";"HipHop/Rap";"Independent";0;"good"
"ITB001700852";741625;662662;30;1;59,5;75,1;6,01;0;31,7;83,7;109,493;2,92911666666667;171,285714285714;0;14;43;327084;0;1233224;3028315;6097718;17942;0;"Måneskin";"Recovery";"2017-12-04";"Pop";"Sony Music";0;"fair"
"FRUM71802108";119086;595466;8;3;89,8;73;26,4;0;13,4;35,8;84,976;2,89155;112,285714285714;0;7;33;0;0;3282103;1842772;6409318;1419814;0;"Kaaris";"Tout était écrit";"2019-01-25";"HipHop/Rap";"Universal Music";0;"fair"
"NLG661800451";1013319;53152;2;1;85,8;76,4;27,7;0;14,8;35,7;134,896;3,12691666666667;151,285714285714;0;8;29;0;0;0;44118;38525;450;0;"Lijpe x Ismo";"Mijn Deel";"2018-04-27";"HipHop/Rap";"Universal Music";0;"good"
"USAT22005329";212614;56463;1;1;86,9;78,1;33;0;9,7;84,6;95,026;3,582;31,4285714285714;0;44;47;0;0;6301417;9327949;89286884;456887;0;"Burna Boy feat. Naughty By Nature";"Naughty by Nature (feat. Naughty by Nature)";"2020-08-13";"other";"Warner Music";0;"good"
"GBCTA1300112";1595;40055;2;2;34,6;80,2;13,3;0;20,7;62,4;179,547;2,81821666666667;386,285714285714;1;1653;40;216204;297;5152076;14189559;107774441;2713816;80547;"Kelly Clarkson";"My Favorite Things";"2013-10-25";"Pop";"Sony Music";0;"fair"
"HKUM72000204";173617;85246;24;1;58,2;31,9;4,46;0,02;11,5;46,9;136,094;4,20785;27,1428571428571;0;6;37;0;0;1013;340649;442492;2343;2218;"Leslie Cheung";"春夏秋冬 A Balloon's Journey";"2020-09-12";"Pop";"Universal Music";0;"good"
"CZA231900480";658682;19984;6;1;68;74,1;34,6;0;10,2;45,1;163,815;3,36585;76,4285714285714;0;3;30;0;0;42018;43697;10164;877;873;"Maniak";"Ballerbyn";"2019-10-03";"HipHop/Rap";"Warner Music";0;"fair"
"AUUM71700373";3315;25465;1;1;40,9;79,2;4,15;0,06;10,3;19,5;95,072;4,66645;174,428571428571;0;547;54;2702798;0;2173948;14640315;58107574;550772;67039;"Tame Impala";"List Of People (To Try And Forget About)";"2017-11-16";"Rock";"Universal Music";0;"good"
"GBUM71806264";206742;70117193;584;2;97,5;53,5;19,6;0;10,7;67,1;125,066;3,04568333333333;128,428571428571;0;1219;11;70350123;16900;1907103;5570329;28332454;194464;782156;"Dave feat. Fredo";"Funky Friday";"2018-10-04";"HipHop/Rap";"Universal Music";1;"poor"
"SEAYD7601020";227;99981;3;4;54,3;87;4,28;0,09;79,2;75,4;100,804;3,84;2337,71428571429;1;10514;80;2126542;3318;329323;14047460;68666054;1829255;2559190;"ABBA";"Dancing Queen";"1994-01-01";"Pop";"Universal Music";0;"excellent"
"USRC11700931";5300;4101968;128;8;61,9;93,8;35;0;12,8;60,1;94,38;3,45713333333333;179,285714285714;0;634;54;0;10600;59170;3183509;22524586;7460;121718;"Lost Kings feat. Sabrina Carpenter";"First Love";"2017-08-04";"Electro/Dance";"Sony Music";0;"excellent"
"USAT21904788";210712;269955;1;1;70,6;62,8;20,1;0;12,6;38;158,036;3,2935;82,2857142857143;0;170;2;0;0;10085249;12949773;68883635;142773;0;"Lizzo feat. DaBaby";"Truth Hurts (DaBaby Remix)";"2019-08-22";"Pop";"Independent";0;"fair"
"FIBAR1800133";3207;975362;63;1;86,8;85,2;5,4;0,000935;10,3;97,5;122,007;3,07983333333333;144,285714285714;0;10;23;0;0;10597;149839;350165;5853;0;"Aste";"Pojat ei itke";"2018-06-15";"Pop";"Sony Music";0;"good"
"USCM51800045";194561;10031;3;1;73,5;45,3;6,02;0;10,4;33,5;115,002;3,62311666666667;132,285714285714;0;885;68;383709;24400;4759411;4543466;19859937;251644;1064474;"Jacquees";"You";"2018-03-30";"HipHop/Rap";"Universal Music";0;"fair"
"USUG12000043";731530;2901953;7;3;81,7;51,3;39,4;0;10,9;17,7;123,029;3,39063333333333;55,2857142857143;0;554;56;102132150;304;14397115;23874202;188411226;570164;0;"Lil Baby feat. 42 Dugg";"Grace (feat. 42 Dugg)";"2020-02-27";"HipHop/Rap";"Universal Music";0;"excellent"
"QZGLM1902836";1022068;7411;1;1;73,4;68,8;25,7;0;25,5;89,9;175,924;3,45543333333333;90,2857142857143;0;10;33;0;0;35786;148789;129568;741;0;"Seppe & Gama";"Una Canción";"2019-06-28";"Pop";"Independent";0;"fair"
"FR7IX1800040";211717;956329;32;1;90,1;69;14,2;0;7,32;55,8;104;3,47333333333333;160,285714285714;0;25;40;2388335;596;1126802;1995154;5899927;1315787;55786;"Lartiste feat. Kaaris feat. Dj Mc Fly";"GB (feat. Kaaris x Dj Mc Fly)";"2018-02-22";"HipHop/Rap";"Independent";0;"fair"
"JPQ400200170";102771;32794;2;1;58,5;94,4;4,88;0,000152;29,2;59,1;100,043;4,88621666666667;1024,57142857143;0;2;44;0;0;4321490;1241340;2380562;1891;4505;"ARASHI";"時代";"2001-08-01";"other";"Independent";0;"poor"
